Area,Annual_Rainfall,Soil_pH,Nitrogen,Phosphorus,Potassium,Organic_Content,Crop,Season,State,Yield
50.512390763966614,1238.4269923274464,6.977553081456591,55.14373780364801,75.02069037353547,56.500407117311255,0.6094218489415423,Sugarcane,Rabi,Karnataka,92.62573220617068
28.31625400877748,1790.2892400792662,7.743156321692242,191.55293246431157,39.767527420346234,91.85944568861369,3.0753161112687724,Wheat,Rabi,Karnataka,6.096033366529159
38.81722399589157,1732.0460087303425,6.450766015468833,50.50869440349665,60.11211362125152,141.70012064090153,3.6321340850373787,Cotton,Summer,Karnataka,3.3418942019376225
25.789283082439006,731.5230591540898,6.467652292715801,172.7605630864414,22.295919829782594,112.15842959831542,2.987689896085585,Rice,Summer,Haryana,7.469500026264039
86.77369569872032,1843.8329946016484,7.034027196582813,110.27293304369593,81.84656610700976,104.49531100110947,3.658850947659665,Rice,Summer,Haryana,8.578135652915963
58.09705710300209,989.2534214325566,7.516078405885598,79.06748014545175,23.953745505496975,147.63931548036902,4.275200759312135,Cotton,Summer,Maharashtra,3.78902311219998
13.142521008862536,1140.0378680986478,7.8099806592958325,58.84778494943177,66.06014282371002,31.09517044918984,0.7325677452587347,Wheat,Rabi,Uttar Pradesh,4.795547921028333
13.708169513175497,1945.1663608054862,7.6437853125398565,27.39215301821764,45.89388113003151,76.35769588549647,3.8481918934960193,Sugarcane,Summer,Maharashtra,69.4072697754998
69.00574012615395,304.7484719151985,8.245641182879442,99.6234013515988,31.58086232416629,32.203527710567926,1.322896986982883,Rice,Kharif,Punjab,7.8573033917531
61.366214250318045,955.2801123700218,6.243192968503473,84.07508215722709,78.20614994179321,21.871153521868262,1.0223268822811231,Wheat,Kharif,Karnataka,4.481242192904223
17.945361853989183,230.88998329715042,7.790093269011733,165.24433586914031,41.16738889804607,80.40759568214949,3.423981571892435,Wheat,Rabi,Maharashtra,3.893539208415493
5.00774897231843,874.3027063276481,7.377579747142709,110.56452654441578,87.08408570694901,105.63017211046285,1.2332049218664336,Barley,Kharif,Maharashtra,3.3959321497155943
58.784670336709596,1892.4144345649236,7.226422533627637,89.87058671717395,67.89593965981179,79.57287576389716,2.9552755519217073,Rice,Kharif,Maharashtra,8.666394997927952
65.3227347998499,572.0318477781417,6.321883381963401,58.62604154750734,43.953317490517826,25.06520720033037,3.282142479520518,Sugarcane,Kharif,Punjab,87.87114750057597
68.32056006279258,813.1242250356321,6.282083584707709,109.28674177281312,72.36013228227455,65.28375857891567,4.714916683350682,Rice,Kharif,Haryana,6.456017306928368
28.562439970844995,519.3911788035011,7.751844254922575,165.23025306810752,99.1454627800606,73.64029799848544,2.1740813860675243,Wheat,Kharif,Karnataka,6.175703181728266
43.184905723814325,1551.5679220246952,7.763628622254047,38.56229639046787,91.229761601161,85.68280841822143,4.219058597484837,Barley,Kharif,Maharashtra,3.072079361648979
5.821787026363206,1925.374694389757,8.041429432286769,83.88293428328971,96.11207966138107,107.98008757515943,2.6713442733918913,Sugarcane,Summer,Punjab,78.48846216644269
60.44287212716134,1196.6654942224413,6.138183685072687,190.31501771870424,80.31664454240823,34.75039826226824,4.689180975592817,Maize,Kharif,Uttar Pradesh,8.02779303831456
44.43228488665101,1797.8675289649395,6.552745037656236,41.072062956969056,22.869251384755227,118.99638212327139,3.281981284923175,Barley,Summer,Haryana,2.9939759099761116
39.966834394448064,1805.414435798198,5.9398144650760765,112.39871036463072,30.990526518207503,95.5697042394817,4.384123348950517,Barley,Kharif,Haryana,4.167004747312541
59.39292951271779,830.3928440605644,7.624543586749599,106.70005783354075,44.0188831110029,111.66096735856578,1.6192586949362957,Wheat,Summer,Punjab,5.016243759788384
1.6296876543581973,1043.5891555894273,5.668909827045512,41.38722492825295,20.577362209939437,104.39733927508826,3.857201956694405,Barley,Summer,Karnataka,3.4933900241554556
28.928352585045143,1763.4784307410284,6.170787515558358,193.38005709931002,11.09390272208347,146.08424747199308,0.6942196037775925,Barley,Kharif,Maharashtra,4.603632474114037
91.95201367022662,655.382302380634,7.586233369319943,33.57821847615847,24.959388871832765,48.18518385624386,1.8252227607774345,Barley,Kharif,Uttar Pradesh,4.568663220051693
90.1652220438534,281.80348461462415,6.342889568776691,191.07406713378057,90.12374055018248,79.23537786214268,3.2905966901069155,Barley,Rabi,Uttar Pradesh,3.469400426149134
23.32477719764249,678.6882649356301,6.581035285615805,66.79097531376729,50.791676214594794,24.20107364425456,1.7589357822602558,Cotton,Rabi,Haryana,3.406984185157484
91.13725485713732,1680.5670372617042,8.349399739875771,150.6295115099048,65.20736763422109,74.37159471778045,4.69727817509306,Maize,Kharif,Karnataka,6.9912911267336595
77.87142723165495,1064.6661473594384,8.455858151996512,87.81301458882933,77.46204699784649,71.08862836725169,4.231238993179315,Maize,Kharif,Punjab,5.85651996674752
41.774540482597686,692.1327294752712,5.669126489952781,175.65002772590958,83.16109082170698,149.96329752719697,4.984865766832574,Wheat,Rabi,Punjab,5.60142814493483
75.82957960322436,880.1309886964156,6.223254496988895,56.908159131174486,32.62981955606186,55.71513361336814,1.4325244205362542,Maize,Kharif,Karnataka,8.096346920654524
50.06743607126635,1057.1792542202256,7.994114470187504,75.3999031587889,83.47471616917561,145.836589507177,0.8978370051454097,Rice,Summer,Haryana,7.414635302355863
62.22080035966973,1467.3435825786025,6.138892484526732,44.54686560561856,11.309019910109374,65.5763826448576,3.154629590845849,Wheat,Summer,Karnataka,4.930804011621838
35.15141896881838,1125.1810804876595,7.850959038223429,91.37770081782863,65.98780302050861,132.10728213707688,4.77284280645939,Sugarcane,Summer,Haryana,65.51525553483893
26.195316635746355,1026.4443612288703,8.44009772585643,108.67125691871652,39.587644925875736,102.34211106117435,1.5806552845018689,Wheat,Rabi,Punjab,3.959227112656719
14.31330367861631,1353.5745406457863,6.045640253197434,82.22011099829538,90.71095689154106,81.6150132341734,3.504009823344622,Wheat,Summer,Uttar Pradesh,4.386491681224034
82.26816836602269,821.1487300802961,6.54285764344805,25.724842667329725,59.38437782866678,89.475055485228,2.1019616792239377,Rice,Summer,Uttar Pradesh,9.35580895312262
69.19428544862184,270.7618517139781,7.898231196727128,133.02207010836338,17.35831287539847,133.56522113388104,4.643925802393159,Wheat,Rabi,Haryana,3.924296680157116
59.92916918441534,1975.2625925602672,7.109771937961998,186.32751663933797,31.25048798056639,118.79420316188613,2.890695892880903,Rice,Kharif,Punjab,8.308607757812142
25.617475962230063,1484.0292545921943,8.185620513061597,112.1019395808199,57.89021367387841,33.93236147417089,2.513355650705546,Rice,Rabi,Uttar Pradesh,6.941669202311101
18.637245908357826,1215.1371656339056,8.022129957633794,36.05677916817011,58.18020076139712,50.31813350147416,2.0431708892521714,Wheat,Summer,Karnataka,4.666432368218751
50.0949987934412,356.45651855736264,7.111319625455643,125.63140124375825,77.0895526765897,76.11574100985831,1.074111362580037,Rice,Summer,Punjab,6.744859630712334
24.813138968733124,1096.8458561280922,6.491045443842742,188.06452827677742,10.678092682066726,49.29326370262867,2.1441056885332594,Barley,Rabi,Haryana,3.858272511894549
8.4832576933334,1144.1205012264584,6.731190480968984,196.82815104354916,20.08350119512471,71.72122787594641,4.86261694973916,Barley,Summer,Punjab,4.556257168652077
49.32950353624906,1501.2129739191962,7.9625844194600575,149.32230875057965,58.15330588404195,81.96053293643357,4.273621514161811,Barley,Rabi,Punjab,3.0325303010510916
42.83092564233347,1113.698681632019,6.227229197245241,40.670628453056636,64.95580381974693,57.52197192123325,3.1155719964017554,Rice,Rabi,Maharashtra,5.982376859085032
59.59136820701093,864.614866717813,6.862803916657299,118.74856122886757,59.40297819000796,46.22496010293066,3.58057196545925,Cotton,Kharif,Uttar Pradesh,3.002211009467314
12.111258382097292,1051.699161893406,7.318305643167516,162.97210099396324,19.602932510209246,130.59456980213912,3.8568853649692314,Maize,Kharif,Punjab,6.263564296520658
20.897680100297105,882.6114529348407,8.279348270769134,149.88737913522988,14.328517956767893,121.59688262768394,4.225733992298714,Maize,Summer,Punjab,7.330040252380632
16.844446894133796,1666.234496416488,7.4955916620886,114.15177645844147,42.29474357111523,134.03607030570407,2.2660029834018593,Cotton,Rabi,Uttar Pradesh,3.9076412936255407
30.487098479332136,1545.696884317252,7.008161170277438,61.79828512642712,90.96171159471116,69.90585877851748,2.945987875012949,Barley,Summer,Karnataka,4.411390915297603
43.43705024207604,799.0684146424717,7.691647410427905,144.8691693326009,25.005768399404484,134.22178499854698,2.7294063188178455,Sugarcane,Summer,Uttar Pradesh,101.41452571370993
31.51634574565705,647.2804516660383,7.731838877718031,26.03583825244029,61.29007163841849,119.11962914628977,4.445445365427872,Sugarcane,Kharif,Punjab,80.11087213453118
45.971521818526995,1287.1241697305225,7.006865042387591,117.17491468031061,53.7721733796047,73.16417302111412,3.973468912692103,Barley,Kharif,Maharashtra,2.979351277643747
54.50108211308582,653.238306032515,6.5370879805117585,52.68758902425662,91.76055052002656,95.84093331959566,2.3038313754363795,Sugarcane,Summer,Maharashtra,93.56351334035253
91.22931467987499,450.4091494575114,5.80238380904766,66.0827957336592,75.34860274561606,97.0851776836468,0.9599569890133981,Barley,Summer,Maharashtra,4.433000919178914
77.23904351771392,873.9836654967596,5.706764618101657,33.917791787981706,19.382226944662854,129.25715215745498,4.5980878921507085,Maize,Kharif,Haryana,5.116748022081831
83.97035960137045,424.3928261658803,8.262525647852117,176.5813451711831,56.69542514134649,96.8658066468408,2.2955121674155863,Maize,Kharif,Haryana,5.160374170666507
78.885093927092,1286.6987571142502,5.842801900167063,94.61082515665298,87.71663265516612,139.98483013380303,2.595650550434659,Wheat,Rabi,Maharashtra,4.681883200700415
3.7682436892221154,1842.949033182432,6.244679328271456,123.9737517364785,24.896198568517644,24.40429083205735,1.9016292700974082,Sugarcane,Kharif,Uttar Pradesh,103.10522033308995
1.8028984305391969,1394.3672696300791,6.034107900609254,192.99265714450192,23.379645497780167,73.90113608451308,0.8840735063538974,Sugarcane,Rabi,Haryana,112.4771160330776
31.338724163726784,915.1726078236762,6.780366716010248,163.9607639733685,41.44482991443997,80.8701376973793,3.3123919417297354,Wheat,Summer,Punjab,5.653576836501155
77.66499786115355,1015.9199025464497,7.07317080798274,99.33729444888107,46.06867547877934,92.75324307006832,1.1985811066882062,Sugarcane,Rabi,Punjab,73.50453538292994
37.64427696983542,687.3404116583968,7.4319986297170475,93.57215079765736,12.284772009431038,40.29983765760475,3.721875029813289,Maize,Summer,Uttar Pradesh,7.379904518220466
23.491942260513103,1409.406938477711,5.559131613263093,38.73954475722329,81.99244768358705,43.21080606706337,3.437357485333436,Wheat,Kharif,Uttar Pradesh,4.135911257355135
96.28360719621003,1899.937506039092,5.923245546333141,93.15061548923396,39.15910549961197,31.300251943545412,3.3495834870993226,Rice,Summer,Uttar Pradesh,7.241304300907609
87.70618554959174,1357.266014505656,7.611838405415528,183.9123206372547,66.2285143938926,63.66256142947856,4.212982991401969,Maize,Summer,Karnataka,5.565272866573083
41.236459393028426,1193.6849255335644,6.80837958740595,73.00383671754518,95.3607976265941,119.2687532407689,1.1305092909490364,Cotton,Kharif,Karnataka,3.8014406828827862
48.73544753145944,1122.4237805874589,7.725060832685997,145.7922535689628,46.22950392372825,48.343003974231245,3.4027437549619823,Sugarcane,Rabi,Punjab,79.60459242303547
17.582088941906196,690.1531877348641,5.5551720296424,184.57378518088981,20.597597460112702,94.94714181685296,1.733248493092427,Rice,Rabi,Karnataka,7.713034338007801
72.16015687241342,391.8417142316139,5.920055615981347,67.46308447423095,33.9848554033794,115.18399519967811,1.62828797252719,Wheat,Rabi,Haryana,5.024470642554258
91.48398861953349,953.7869448057317,6.649415584748493,113.40518695091076,14.226937009754954,41.616837938290324,3.821151273918667,Maize,Summer,Haryana,5.772588410516959
7.290845682732113,1706.742183265453,6.81158018907173,184.79246191254452,74.9379575009715,99.35260671103448,4.771880586759946,Cotton,Summer,Haryana,3.228582036225172
48.63361672227507,685.8402003059508,7.1195283367245805,49.16249802048523,85.73766942790391,130.03302041089245,4.7985634072556556,Barley,Rabi,Karnataka,3.3970452647499463
11.106526186810294,335.24800712445574,7.68456626861081,109.18843691711572,71.95621567849625,76.52755401848701,1.6088091495759806,Wheat,Rabi,Haryana,5.715129225505298
10.757827728367616,766.2738022569396,7.922290755450284,193.17778143754117,81.10122029126705,109.77283021793328,2.8458530033610625,Maize,Summer,Haryana,5.259990203192221
76.02406663111556,1503.3859926916496,7.4116947393684605,196.50382403239786,91.30274313724225,104.06643948523124,3.6192884515561614,Sugarcane,Summer,Karnataka,71.53474337590539
59.03224381850814,1998.8362992185027,7.167419744311539,105.17782125464001,38.156937085502875,35.667935242240375,3.789606521562267,Rice,Summer,Haryana,6.418400818986451
47.68431455741764,1751.6767717807643,8.033648195605211,77.43808518378601,84.60239267356096,24.810992513014043,3.1832144531692386,Rice,Summer,Karnataka,5.6730273955918795
88.55733647406646,1154.4772387428202,6.823096485244485,92.80738094273313,61.518498349011914,124.5170073221167,2.922806706713544,Cotton,Kharif,Haryana,3.482948969624034
88.65478594950062,1308.5537387281481,6.198878424260902,24.392140680176844,88.3088986510837,22.765023410550327,4.4361575270788975,Maize,Rabi,Punjab,6.322943288060821
5.742041679734244,359.3781391045127,5.6127903196187825,106.36063883417086,62.268148650459494,55.31930623897053,2.29229322789036,Sugarcane,Summer,Maharashtra,66.61066132001257
24.25832600394608,398.8534036365104,6.56386647292233,71.70301849773472,36.66773084103911,50.36900763648829,0.6894193533636285,Cotton,Kharif,Punjab,2.4915258594894576
11.392026068571958,904.9342529726409,5.873312671890569,192.1548255606965,81.8190389929045,53.66774470823577,3.148494030379604,Barley,Summer,Punjab,4.772146791867992
98.92389852642921,1538.0350812085235,5.694959228448682,92.28444255658775,85.40431617549208,49.97399545465247,4.237891329877811,Barley,Summer,Karnataka,2.7525420192559937
22.43837780248245,535.5888718596582,7.83875342070026,83.02254665001142,15.205840890705673,145.98334191830548,4.477036482335416,Sugarcane,Rabi,Punjab,104.26978168180254
26.393220111176966,1127.4462637665065,6.97355902260588,199.34043964521038,90.76925332415834,80.23949726803059,3.303218223208034,Rice,Kharif,Karnataka,8.406554278452226
58.218577679862214,364.67630731595875,8.13238258789114,67.8080076659671,21.656342915452377,135.53725038296704,4.80043174203389,Wheat,Kharif,Maharashtra,5.539787138847265
55.31030837560936,356.57616784053823,6.725359639212096,87.08393306221652,33.37784053842935,114.04461477951604,2.7314408078544687,Wheat,Summer,Punjab,4.160589384371429
8.07502051928487,1732.1724452877836,6.985439581041923,106.50558391879665,63.31670061935658,127.20852557026939,2.0651414355598687,Cotton,Kharif,Maharashtra,3.6835521186880062
73.52403693589332,1138.2685619247468,8.104482412154642,64.15139580596022,24.16065937322734,40.852013692909374,2.0030399543535706,Sugarcane,Kharif,Karnataka,68.95087617378816
62.05183213241084,1554.8899512037542,5.975815315879221,178.55673665580713,88.46591749707088,23.80214679449269,4.216175377541433,Maize,Rabi,Maharashtra,4.901346074287218
81.88771889984669,1697.8415203239354,7.022403201282509,21.149456909030043,35.83343198574215,100.20049938884648,4.915337801123406,Sugarcane,Kharif,Haryana,92.06230798943757
13.280647450272541,710.0173068780468,5.555283156214652,97.80334110065222,85.61093524670969,70.97965748787556,1.3077379554072504,Rice,Kharif,Uttar Pradesh,8.026113024112272
30.445874911208218,1474.7097595615069,5.702051804406315,124.79068283172919,41.129475125766106,100.71901730977203,0.7058391521563079,Barley,Rabi,Maharashtra,4.152181834335993
59.64238799324026,890.5020687301193,5.696878433722039,167.87233053333938,43.46501763148521,126.44213363642218,1.63628937359772,Maize,Summer,Uttar Pradesh,4.99281043289861
99.71388776569226,967.1263440247513,6.854161072989026,49.45228781450045,81.53285938749364,110.17868935159352,1.4934632575494218,Rice,Rabi,Haryana,6.310611302105028
27.689322936321826,1911.5544120507386,5.9531736753427005,97.82026418766834,94.9254328150839,74.5645512003959,3.373366764488385,Barley,Rabi,Uttar Pradesh,3.196151036740471
31.53922305426548,777.3369327886294,7.673268017842351,154.25066216557357,28.03232291938414,132.85596575376903,3.7171581809101144,Wheat,Kharif,Uttar Pradesh,5.620447306634867
18.959788812460555,1763.5217023200994,7.829790558375225,158.76593203592935,86.03049053051988,118.93311882258986,3.3179914473413694,Cotton,Summer,Maharashtra,2.5449299701931096
18.953158030327106,1031.7751233781892,5.5036955054992776,127.69890772203685,64.6575803436404,52.18019422843877,3.0128570266243906,Maize,Rabi,Uttar Pradesh,5.175406303827991
27.264843741292218,1635.6063811469387,6.431085876770721,101.93962683472421,11.045848591729058,29.418095413292654,2.266221003830082,Cotton,Summer,Karnataka,3.3632610957375895
75.82739712731671,1914.7675484696906,8.22345595895392,150.37135546275414,77.42454751911548,38.96986962456891,0.9625658202169955,Barley,Summer,Karnataka,3.647119563098197
70.39526456913835,1207.3676302764454,5.529312542257551,78.76303548391854,56.59404790462403,31.422644888828337,2.0778211904413135,Barley,Rabi,Maharashtra,2.613124974066187
97.75790543832119,561.5463617521295,7.579581822468043,167.85933104177596,13.70651457513445,107.15010958607358,4.781974884598971,Cotton,Rabi,Haryana,2.7880636861992727
93.65311850124714,293.54831057265034,7.123889005903211,147.63089350116496,88.3872211371477,112.83130117721561,4.107776373814064,Sugarcane,Rabi,Punjab,84.0024364645103
89.5342572780225,1185.6662770767252,7.951893309887481,101.41729121329402,67.92199256768725,88.43234592169472,3.7921528478989934,Sugarcane,Summer,Uttar Pradesh,66.21418054245447
16.374695671262238,1769.210419865963,6.157641962074133,195.65574604744364,40.320621259399616,43.67532903953091,4.053643282141156,Barley,Summer,Maharashtra,4.17409196912562
65.49967041411435,798.1663256391961,7.127435907158103,108.78983242108393,17.337384059718403,72.42397694609814,1.4925250621504547,Sugarcane,Rabi,Haryana,96.16413493133449
17.832236989536238,1929.4049926765585,6.747722098440822,172.32415256342887,66.58883363853505,115.59553882654784,3.954757496300511,Wheat,Summer,Maharashtra,5.469965636819483
58.078203152953144,989.5077545412628,7.67577298124541,107.60040945644651,88.60809142734945,137.0912423214636,2.397744170930549,Rice,Kharif,Uttar Pradesh,6.719981928000104
21.460887806063823,1321.339850414269,7.394680660277562,151.96034403475056,21.841091661453383,113.05724540867152,4.5906463429953845,Sugarcane,Rabi,Karnataka,77.08252465294237
18.507206794594232,1737.8931680652424,6.976833569344104,64.50159339257186,88.36749111452603,77.88968315034651,2.8166780926836057,Cotton,Rabi,Haryana,3.017219388875639
39.41261289685019,1944.9421802035176,6.274400298103383,138.2125996174326,39.267105780222536,120.55150633925808,1.088931473232574,Rice,Summer,Punjab,9.20124425190373
44.48142519139432,795.6008533805094,6.846332721494209,140.49027226268504,23.11809114202765,78.4263985777859,3.145479669996741,Sugarcane,Rabi,Uttar Pradesh,121.424068212703
38.246179697281164,1289.9686837607892,6.570196159120005,116.03214655394521,80.36112968605265,111.70012723458646,2.508658909306635,Wheat,Rabi,Maharashtra,6.403881791730749
3.9016827109462384,1976.047364642891,5.8689124255888805,61.60356423697639,14.652715351737427,103.20038568879879,1.51115529637706,Barley,Summer,Karnataka,2.848016699956358
50.96986346449505,274.83114629070576,5.945029602886267,197.59342213259245,96.86068267924409,20.64219752147325,4.783153034404576,Sugarcane,Kharif,Punjab,88.16534755148533
49.14023473556356,1400.3556635829877,5.918953764268939,25.39524617708203,37.713694743207185,111.60849915576406,1.4083405345532676,Wheat,Summer,Uttar Pradesh,5.115222974981064
73.2175327496522,481.09492062591306,6.203683880004486,193.40242990767183,32.977587225558864,106.01220554824909,4.903840793302387,Rice,Kharif,Punjab,7.775866532218433
61.97580040002078,1764.028972061693,7.211829239916489,25.469670745430633,93.78538259562801,109.63847763410294,3.5443102359976093,Barley,Rabi,Haryana,3.195588268219983
57.929931052818944,827.4326010355469,5.977862335728416,128.89170608429737,38.63003982563075,132.6370267785939,4.9700162181138285,Barley,Kharif,Karnataka,4.347286505313579
11.356408360692098,1370.9209660250883,7.7955725936673534,186.62146955852813,49.43551117707889,137.17883444649777,4.4505102156859735,Maize,Kharif,Punjab,5.4352498570299055
12.46080100937554,1180.0803763295291,5.517275981494365,78.42544938204865,42.98153813842581,71.5024499092032,3.62960243010438,Maize,Summer,Punjab,5.369106873429934
54.79584540529961,999.9550149521627,5.544001171138792,125.67110738620717,25.159994662844767,103.53487596313465,3.917049475652897,Wheat,Kharif,Punjab,5.458532247103516
48.178596824158234,246.15571845158422,6.523743482878469,88.43521138145427,45.894050280721046,95.4224079995532,2.901211460270953,Maize,Rabi,Haryana,6.557478125596532
71.6913452563778,1138.2214384736017,7.967180256451174,97.555176476846,90.70428608561102,29.266435107171308,4.795970135149884,Barley,Rabi,Haryana,3.6075089302901575
93.47638466714868,832.920837031342,5.80426248534765,107.45691665353861,33.109891094845715,57.03347725504997,1.8828048421682895,Sugarcane,Summer,Maharashtra,104.08105919987726
71.90476069790864,919.8293722474812,8.430175715987737,168.17132280721884,57.02329364645065,36.01894504238159,4.367371069762651,Sugarcane,Rabi,Maharashtra,103.94051869555295
26.027996978285696,1933.2683754276436,6.950636940159774,165.07865895952847,59.52038879406356,25.643629271126493,3.3491811901731006,Wheat,Rabi,Karnataka,6.630459435559553
88.47854310316657,610.5435895080784,6.1361345197246795,129.97657799317852,46.99256228260342,129.18196937267365,4.55010405529105,Barley,Rabi,Karnataka,3.970914979846566
30.555019932562107,1517.524521654142,8.053522782558312,140.8564405155106,82.85769781915975,119.66529757605278,1.1736678558063098,Rice,Summer,Karnataka,6.587940366032799
73.81893762194612,1753.0347395778115,6.150219400272327,37.22861999362911,12.127472744170277,103.45629505762459,3.2319231623995135,Maize,Summer,Punjab,6.37569131576079
59.650395351024216,1094.180345946505,8.463356560644662,44.55915546021196,72.56300986428344,72.56143985355797,2.4268982671652664,Rice,Kharif,Karnataka,7.1845530735403464
81.96135218336366,1285.79493838407,6.511681398266261,182.9944626193413,79.53604547044444,54.43640814077534,3.403804268865726,Wheat,Summer,Maharashtra,5.706207204881053
34.68426724018254,1310.8804101121643,6.8272298094420085,169.73536038525597,70.26423545205657,29.09110874222644,3.380757007226747,Wheat,Kharif,Uttar Pradesh,4.862644400604857
32.77120843497987,799.4034435047563,7.508460865594571,198.94508501981016,69.56552708644408,92.51184425810324,3.7879272960766075,Rice,Summer,Maharashtra,7.394468694781854
96.18574072750391,1342.9280820638596,7.764513459822544,50.686028871305155,46.85300677046835,74.94958474150464,4.198128997554891,Barley,Rabi,Maharashtra,2.5619786876150554
12.422985700755811,1953.496331530428,5.560079067777473,152.69244050130376,79.17398243096576,51.67537308830266,3.5220129962586677,Cotton,Summer,Karnataka,2.4886058422377033
61.04439805964923,1112.3091772768687,5.977912061856941,31.35962595424703,20.588412562620277,49.55644901249284,2.0375352585361437,Barley,Rabi,Punjab,3.16945524081758
55.60332295088144,749.9437591844423,6.6909445512228505,100.49645729087042,64.05349000245556,87.03832560054471,4.637263879464878,Rice,Summer,Punjab,8.25899552559876
21.246796178554913,1875.0713863590493,5.8490991936564285,167.14094752841447,44.256096412892205,134.13666165785904,4.406255105483527,Barley,Kharif,Maharashtra,4.041954672197604
32.59153379571831,241.20888495701644,5.9613734490040935,60.250598209336026,96.15905991051285,94.49538576101041,4.697288332143147,Cotton,Rabi,Punjab,3.045228690695275
92.31434045608273,1076.7114538740848,7.318758813252932,157.66576416253918,25.73547645343713,85.33358994024752,2.293983624975409,Maize,Rabi,Punjab,5.446067294557976
3.068284741473955,443.299320478681,8.389345334767523,118.91531646110306,96.9239945037898,76.22472418291716,1.903172598883668,Maize,Rabi,Karnataka,6.568003399267304
85.2191394363509,200.59851101688093,5.5530634288397716,128.45956949171568,42.831839723007654,70.23990935068912,3.0399849080549712,Rice,Kharif,Maharashtra,5.832251892951507
75.54822766221437,1315.0959525336577,6.392065144710517,97.46069195160581,25.359828269499857,29.701875863820625,4.022132183348671,Wheat,Rabi,Uttar Pradesh,4.616833837740781
63.502367788339676,612.0102887239045,6.197936615688043,59.74447336141505,25.637733609606506,105.24407743301532,4.316071483622306,Cotton,Kharif,Maharashtra,3.9373937936322645
35.74650592425507,1145.908319543552,6.944904539604587,51.83968612589379,44.83708843020678,145.29689581270563,1.6186111597172395,Maize,Summer,Karnataka,5.149397096750083
